cooler_id,failure_probability
48acbf6b0d10a99ff7ace949884c5d06ffc1e86260585969823b530603c1dee0,0.0012
aaadc49f782501c08e206e4dbf3dd481625e8f7f5de47414478f4d8f81ed9260,0.0012
fbbbc31c6368e21e19bccbf0cbf06237d8dd4ef0acf2fd28a7f641fdf803e744,0.0012
c21ce31a4eb1c688d29af9280117d785d99a4ff884cddfc7ae917a105a4b8f74,0.0012
fafa6d503625debd254c15133984cc83c0a6c0d6ed9b083bbfbf8438afedc727,0.0012
bfd22c729fe0bcde63e9b4ca66de21182850f0a9a6550323c177c7d9d00634e4,0.0012
b61b1119b3a585811494ba876fc2c0a9ce159066addc84f7d21fda87b2146035,0.0012
91e2afe8b59a60af16206afbd22d9ed9902b4e3b654778a1ee3ce16ecfefc5e0,0.0012
669acb4122b463aa8e67ea1dc6ed83a4e3a04b28a543a0d42505c9feec73d12d,0.0012
664f926c54e79e1247420a5fc174ab7068c4b77c1bf4457ca7e1d8a4841e50e2,0.0012
011151df5ec4d08c526f6854788bdf22f343d045f32a9cdd46ba47cabc70dfd4,0.0012
e8a28982a3164bd95bbde35bb844a2e7ec129c9b50c4d9deec0d476a64173315,0.0012
41283b4f6e95d3762b42d7f520fea41f16825ff4b6c350495bceae55e5713287,0.0012
a32555ccae168c899da89573eeb08e08272e4567cda42f51090ba2963575d887,0.0012
da6d9620af4ca2e79bb6810a1c1d644626d59b76c225a9c0ed153d65f4dccded,0.0012
3f7598dbdaf2016526d8ee09ad01e888670e8e45832e0c72f86224c088d850a7,0.0012
c82af5c8bae58f74d1342683552f9646b011f72133e336615ec7fd796025a7bf,0.0012
b9c7641ed077558684f20701de9fa71b70818d23a51d08e33a422f23d03ff45e,0.0012
f660da5e423ff900cda427c119de0fd9bb25acc22ee26013f6ee3f3a144a9608,0.0012
a47e4c211d3ba45d36e33ee1479acc10da20cbb9393d4125d6025496b05d2407,0.0012
0d9430766beb3cd07aa3a42661fa16e5e849f8334d8cfe11f6d8431c93b86904,0.0012
a95673def890803d01c41c8ea861e15070e8adeaea0a4a220e9cf3553713a2c4,0.0012
5465408f04fd6ee43064a984609b3ed19466873186594c4cf8784b23c53154e8,0.0011
5303299d4e20ba3341beacdf0427b144fee4d28534f1e14f67c895e50cd7a742,0.0011
3705e53b112f4b3aaa932214c9faba0c3b26919e6cc451d81a368ac0d88152e1,0.0011
e821420335c9f74600731c8e2cd2cf46ca64860fd5f892bf78ea6e64f85eb466,0.0011
e499f6e91dc3ecc8f7155011a4974febfdf268fef4fb1e77f87c6f33034ef43a,0.0011
de4f85f55b3d8ca80e8411abbe7aa7624bef799008b1fa10e827e1ccf6f6cb98,0.0011
aabb10b680e0b3fc1ba6994d754152665d76736a8f0ddba1a9ace4d2c2b1df49,0.0011
ad5fc546f7289c1bf359738bd0b330de2aa29c1e902c6b2be1064884f55ff39b,0.0011
e857b6406086965261e283849aad83dcb24ad47874d1f044f4aa69f54ff4ca2f,0.0011
26387d0ef4f5f06870e0ef896d28a67fedfd707d039fbbde48e9cd9785cf6c91,0.0011
55fa710f0391d9f3f1a909d89ad238d3cfd1984dd579b920487173e2781d3bc7,0.0011
7fc6195e77060ee867adfb95b644cae03c0b04e53dd6ca95c053b37a9e121de5,0.0011
ec29b303256d8a2c0c88ce7bf911397114e183bd576ebaea4015361e800aff2b,0.0011
f72af4089dc241ecc56490f26abbbd386220218cf44354dab7d32226cd2bece5,0.0011
95f2720577d11f579ee7b01cb1c4e0cecc0b16994d57e7d91663b475f272e99a,0.0011
329cc42912d8fd60bdfd4441896e86c606c30f87d4b001358e215fd171566726,0.0011
9e6c376addab76d13be1c6f4e02475ba4850be430644cecfd04e950ac8d6b517,0.0011
6424f9ecdce7d12be39e5cc11128e1ef5d94ee8619b3c42f187327edbd5fbacf,0.0011
265240dc89a03a429b7bc99e45a2f87daf16a68448f22cf233f08cb78003d1bf,0.0011
3008bc1a94f0e37ba496120b25563f1a0a2cd567f132a57f9774633008ee2c40,0.0011
2ea0af54899e804dd3dbbe334133ab8be468f655b6711f9622929b89d1493c3f,0.0011
fa74b20c2d402cd4459a7f8fe7e24c9413dce1e383a24120ac28b3d2946460b6,0.0011
6903294103866f3d5d5703e7518aeea833baa362520655190b2830bb021358e3,0.0011
06749b72541ca7a8a3e6cb10fc4859af9b30967237048cd751b6f8c96e6c853d,0.0011
1f3cc06420c6be01b16698b599c329e867ab5ac8fae34e952d17ff666f7a4492,0.0011
490b9ce058161d06697721f3ab567dfacb8eac4851f00faa7f337fcd26ea6930,0.0011
cdae904dfa37b7101485024bd35b177806d332f627257e286e133d54653e4d2b,0.0011
8aa7a7d525c528d7187c9b67fd4fa64a9243f1f63452f574a2aaaafaceff04c4,0.0011
8a61dced526d7697564bf4c3ab0c444fd9feb3232ce87d8ee013b9f4239d7d84,0.0011
886591bc76dbffaf05fe266a5a180800ceff1347381c40f6d6c09a45ee7bc2b6,0.0011
ff4b8e3e72a170d23c1769052e17674e192e488a375b74f25332bfbc86674475,0.0011
47f9e0636b0f8426c9cdc4e4909b6defa47ea881f6d872edd31b9e8913519dc4,0.0011
6fc5a800271a8f5e420daaedbd9ef479d8342df14f9d689f4b9d9ea97dc6eb13,0.0011
07df695220b6eac5c051c3975159d658673135c3f976b42f53216b7f338cdd52,0.0011
257b3d50d5d8ead574309c2f386ca5bb54a5c53c4c353e7a583dd1301b75d011,0.0011
61bcb24a6a650103bee03c54a522804fb42d410d2a7f3a56b4e193f17227fb9c,0.0011
9bcda95f7c3ef02ebb2f2cdf09aec5698bd34e45d5dde4e3e5c44fe97b0f7d1f,0.0011
9c83df178f656440c2adf86598e75983e7226e31f149e746a1ace561d4dbc2a4,0.0011
b1e94caba764ba5072303a12f3933fbce633725c496192411be0e3272bac3879,0.0011
9c4a12f1ef8bb0df34e4428e207bcfeb27ffc19d57149079fb59bf6ff4447a06,0.0011
0e0daef17754df8d6a14c55b12f9ab9d1e47e53d5133b2698842b207a8149dc9,0.0011
ef9ab09442906822e168d02dbfc0d2d54bf5713236d5f02b6b70959c3603f692,0.0011
78a49a28444616a6adbb841e3bf447820ac82ea62280a68c0cb22c5ab8b22aea,0.0011
b42dd71b89b0a50d3bb06ea2fa39cbebe35e1a66b3709aad00db42971623c561,0.0011
c99892ed95ed6159f4a058056d3296d1598c3eb22d9adc0ba073b48e9f74aeda,0.0011
13af687ff1f249b724cb2f1c6dfa85e08fcdc5f56af282693ace455d5c41f736,0.0011
f1fb3d085ddfb72e07c6ec41ecd702e63332a887ca9fe424298681c813297abf,0.0011
efc012604d3bce35c8d47f7e0d484ba82549eb30e905c19285e3acd04fb99c90,0.0011
a9e368fc3c702e3f5619bd8eb1226ef44cd7aa8aa06f6273a9faab418a962765,0.0010
e22ce73830912ce79c82c4714b88db183d56e6d3a33a3ad0fe83e0acc335e4b6,0.0010
0e5ed3e2c5608572f7d7fb5a17bbc0a7a4549f513d0a437eec45a594a392c409,0.0010
3e8faed2fe4387d2338607cf940594856b7ba9814de0f2509f03a97b312ccadb,0.0010
cba9d566c489c0ddb5db5b13dea110ae59a5fd8432d70effbf6800d8362b1707,0.0010
47cb42d7fdd8fc407fcc30cfdc1a90b2e84707e6225f28ad06075cfb4db38af7,0.0010
ca40abd7713d0672765a5acbd0eb99e72c185bc2823053f2648389681cbe6c2e,0.0010
52122cf98e046e9d62459291522e028f98672bf7673e51899a4606c26f5665df,0.0010
dd30dff4e2a24c84a8f0e62947ce9f39ab40c987a27c2cc9db78688e3cb49289,0.0010
791265cd331490fa990cd5cb76478c619306b7d1e1440a3dcfe30d410b7d4dfd,0.0010
b8879ea9e863b6f9f3d8f669377e5c96ccd13bddd3a4ba6ea44d43731ec636b0,0.0010
447572e978c3335d3e154daa0a1b9c5aa2a9dd31eabe8ee16e57de681d2b7638,0.0010
3d27c14b33ce9aaac517ec3795d8a94e1fb3993897a0ad5895aa78e7ef320195,0.0010
106de2ad592b7e2fc0168f28225f333543efae654d46a7964577e25867346e14,0.0010
1a7ef82a249da16874ea882e3c120a2e791babb31906b33ff9d613514295e0d1,0.0010
b403314523f1549a50ac54a9968c8b9e9ecf9af9a73a9025c2d439123ebf4b28,0.0010
e0f2ce83d1c22b67e7785a0737898fb8bef8e8e39e9cb557fe5949f4c713ec18,0.0010
0eaeede5257feea28abc66d3a16d7b20c35ce07ad096b657bd1c2ba8d61ae8c8,0.0010
79a26a42f15374314ee19d04be4126e4d4cd76109b2fb61b51152d049ae936b0,0.0010
4fab036823ac70494687716fcb7f51eb092b1541426f9b2f073fde74c6f5ec7c,0.0010
1e86ea95c4363f888ebde731a591e5b483b69fe54bc26d4d1b6d5886cf00f247,0.0010
b8a31233df586c4adbf4e732a4d632380f56532e317be945051fd5fb3bb535a9,0.0010
3b09d3fed04826214dbe7f1ed12d44dceaa5439ef0f0ac59afd0e60a17ef1146,0.0010
3dee8dd3a5f52e2935c4b626e7e6a545b58a1a2741b3af1dcadb75c00bb1407f,0.0010
28d0628fbeb9dddc1f95a573919f0af6551c93e3c74a587ee79b4b260a9e8da2,0.0010
f25bde0cc746532dc7904ca9a1187a422256aeb4659308c5941dbeb6882080b4,0.0010
f96c0c66dd265c7f7bf854bef048af08cc88a66885053c439bdb336c3f4c92e7,0.0010
98cbd7281ad4e4ce1d131d5f58cdf8a62a4ba4cc8001d977188005e87ae5130a,0.0010
a11c6d16179836c66122da27b3d6731116fc57372262bd53cdc74dfa9a188757,0.0010
8ff1def107f40b059f96fadecd994cc1e6d9c52438a65f04bd8821df8cd1e6eb,0.0010
7bf5c16bafa41ddb3d773c9e3ab5e4021356196e528ed85ccc7287709a0a1638,0.0010
5a29090645b418441aa920f1203419d91f7fe813039297119623258e589130d1,0.0010
a28819b63890eb1f95689d097d249bf7204c76d2e3a03b390086b35bc41e3592,0.0010
8dc042c436e938f1b967cee98a38156aeb6babe77692638a4dfda50ed4812d0d,0.0010
69c4dd5c2f01a7c4a69bd2827718389a00ab4b4da345901077602059f20b6189,0.0010
18af15e4acdf68ff16679d8ea904a400a14189be9dc98bd1ee4df84a5f0f55a0,0.0010
666806ae97216bb03c4b5050e11c5d1a05293cd568dfbbc1f8da7ebde111cd43,0.0010
9b5ec4be88bb672df87650b7333d34e2288160b3cddebec5e8f6d83692c424c7,0.0010
7c093a4d295a05d8cf58b9402caa793a044d3a1a023ae9bc45584e0fbd400e8b,0.0010
72c2f7a6fa6eaa6f768632166429e21bbbbe7a6ed3822cd749875917e8518cd9,0.0010
6c8dc5a5ba70103c31cf19d129901316ce8a673f4da51b35f36988dc9cd43ec3,0.0010
7452aebb08860b939dc2a7ce52def2d44c6d464f789d69275320744746b15678,0.0010
1a0dcd8fbbcc1daee1a4f077c2e6d0bb3f1d537fce20fd8d8fb13927e6d9e1e5,0.0010
34777478dc12ce21bb52967593ffa3f9cff195033d594bc565d9b443239aa1c6,0.0010
a818f55ac0e5e5d290ccb3e547dd3b7d5ce7549375efa216d45565ec76325a51,0.0010
086ec35654483cac7f9350e688a38aa388712ffa92379c566d45a3fbcedd1684,0.0010
84f3c12474887239824c742d111b48090760d128aa9d4fd2135908a57bb0e52e,0.0010
09d9e385756895605a5b83307985f7b8613c2a6f863ac8248f9fb0886781a569,0.0010
969be636d1628883fcf888aec65c602dff8ef574dc99c02b2149450938faa9b9,0.0010
6dc61ec7383c7b2808d1855429485ab5862a005c97507a8f78905d6775499999,0.0010
14dfbfdfd3c75444738a519292f3178e429ae42c48aa3a4c835302286e3759e7,0.0010
56cd75c40b04abb3402ef6825d6c6b3b423402ea6cece7069c40d4248d641064,0.0010
7f250c5d11a05b24db0d27de79ef71e26fce005ff3fd29efd155580e95eec967,0.0010
36a42f2d91ec6b87bd38209493706514838b8011cdaa32d00150b2d067944b73,0.0010
d71a06528d0c94ba073ce8cac0fc544d5d6430e653baa90b0c552db003d19cfc,0.0009
94eb0b008908ca5486ab6c64bf68eecddd006ce2a289b1459569d13a76ca4bfb,0.0009
1eeaee9e4376084f244e2ea09b8e4d5d1a5235c61d7c86149e5cf25e348d2f41,0.0009
953a44de6a7cecb085f5f19ee3b2b3de18f040a0c399bae0f99cfd02f7195daa,0.0009
a92f50ec466f10145fd0e537a7aa5d3cfa4eb7882501a6b331e6e57d3fab5917,0.0009
01c58441c8a2bce1899366dfa664f62d82e2a307ec9a726573d492aa1fbfca57,0.0009
74e8142fccc398a1a355da607f4257acd913b4b5cf24b9fb4417763a0d7cce25,0.0009
30e7f7fbc08d80a894d28fea95459fe6f4c45526003e8fff3809e6d52beecd73,0.0009
330352b3306f1f2f4cbdea831dba3b90e4c766026f4ae9cd2069bcc4bfe95698,0.0009
d909cb115e7315240bb74cae7e2a56a6c2c646f1314ed2760be0fb87965fb34e,0.0009
f4d8a3cc911fa909de0938730a1720f38904945d221f9c87faf0eeb74a8cc0d4,0.0009
3413ba0841a3f5b77c7bf31bcb53bfec027ff4c85f7032a9ca11996111287b89,0.0009
423e1802451c7fd9fbb12102cfd0decf6f64c29ba58e4221616d4c7b9df2ef9f,0.0009
c00ca6d47dac3a8b66ba74c80ba1d92158ba0aa7765159b2f2d2070123c00f89,0.0009
92f04ff168e2a4d355f00e26f86a6e8703bade9356f1bbb538a555bfd44aff4e,0.0009
bc81a5aa0f904932d7e6b17adeb323e0e81302371b64aa253df8026385fd8120,0.0009
0700b117a0cbbdc3bc924ed099e8f6b17038c1ac18e0303277b487786a46e1bd,0.0009
0a47ded4d6d2d274b8c0cc22eca9bf713e01ae03ee8d9cc9ae3268ad8f6f02df,0.0009
6bbb3b20b6dc3056a2251d5a43a1f7d89b18a08685c7bb0c51a9a0f942291e4f,0.0009
8ad409017c121e8e2245f748635765bfdbaccb9e816e50919f8b88e8913341ed,0.0009
fd1ab7f73d331d5a8430bf5c00c7321aab02253102effb559287a8e9b0004438,0.0009
c403198c563edec96cc84deba0220610a9588782124792b03b9f2cae50ff8e89,0.0009
4499ae67dc73e8983a6ef8d479bee2050f13d5c271f3d4df1b0f3f13c9796c06,0.0009
c37a718c2af4ae44c2463d671bce1f91a5813ab49382f2d502ba23d461331947,0.0009
c15d28c8c0c5c6a7974f010e258b5ecdcc6391a587138e0bc144609ca5ae7813,0.0009
4a0587b285ad354984c8da365c92001d6a9a79f20a1a490c571373251edf4194,0.0009
67da837c012fe87d3a5af42a7e68f4f069569a5428ff603e2dd454a4dcab9469,0.0009
fa7e01db422f2770c8c5cf0fe388f5f030bd710843658d622b4224f77c98f822,0.0009
60693ccaa0ece474a77a88681db377b3a5b41ea22fcbdb6f938dc9b3122fc5f6,0.0009
fa3cf5ce94cfee1f55a1f73f77155fe398448add85d70fcaf01f6d99bc6bb378,0.0009
1f084a80abf1641117bdfe8b95e7cb08d66597e90b4fbcab4524a65509430b08,0.0009
66ebc359f8a0d381959682145ffb1acfb62f106ae8a5f00173ec8a48bb13d46d,0.0009
d16a2b65021e647d7498514c867828f2d8e4cd8882c4cecaedd8342cbf94cbf7,0.0009
d28b2edef5b59da57cd4bf6f4164a93775993e81b8215744b78ee89a84ad61b9,0.0009
9275adfec04c36c24449de7be948adbbbaf819d330ad2959ece281632d99fdfb,0.0009
f3c02eab552cf04811310c451e10583e855e651d23b6f70e77333b2de9aa6912,0.0009
8638b84de789572584c6095832bbebb3abdc342eab782a5342b0d55950dc1ac6,0.0009
da8f8b39b4f02b71eed347e2e84351ee60b6073df2cb3641cef7dc4e68af909d,0.0009
7ae6bec9088f55390ce873ea6d63b079c7ba98b15aaf31c2c6b430a6964be9eb,0.0009
ed2f78c33f530133347d3cfab99ea84d71cb0903106ccca2a3606d64c7701719,0.0009
5ee09070fed046e51418693980ea78e09df9beb7979e201c5831735b807ef871,0.0009
5c011b82cbb59319a792e8b0f65f80f1e6130ab98448907cc0828afda1adb133,0.0009
509441de0a39149089e40302613e66a356811b6ab374c9280362e878827ca57e,0.0009
a0ef55f7a9333f23720db44f38dcf7f7aec8710bbfe0f92022f468c52909ddb5,0.0009
aeb92d5a3a5b661af8e418e7018d919fe97ae8f284f3168042a64077a2672720,0.0009
03395b1b8b53dc5a9307738944ae61fa3b88cceea060a5fac775e2df4ff7c627,0.0009
73f68d87242714b54d73b92cfb1082035acc743f0c7b3255c4986d5078cb0b97,0.0009
4f50e852d1e4728a34d2e1d06e7b17871dc28f875ffdca57a2eccffca7be2828,0.0009
e7ee2a110be334161d105d1ae53158deaa8023eddf66a758798928838899ac4d,0.0009
9df5edddd5a5f3a5e7a6939469db0c2968d670c91f228c6002c2428ac617059b,0.0009
a9850282f09a4087511648e2f12a323fcbdc6a817ac383316a9fbfd9b47e60bf,0.0009
eede5deac55b3deb520835fe39ca266196dd4da50077ead6cf3aadb203210250,0.0009
43e47adaf78fffb39f729c9cfb7267d52aa0cb86d78b98f8076cb37261d9677a,0.0008
beccf2af0002b29eb0a715bc704aa9109cd419f14f87bce6a8683205101942ee,0.0008
2df89062bebddd5e6065b8313f8ff63b55419fb37c1835a8b90542bba5367f11,0.0008
6781a7e204aec79ac5ead9156fe3cac334e67c5be30e6e9765f87e432ae2918b,0.0008
22aa97e14a362b176c9163b0c93c451a0d4c3c7a3a7b3265c014b8e64fb92db9,0.0008
9fc0f365e464c4a24d6754a8aa717a6b51bea345e4432ee6642ebe6a93119c78,0.0008
bdb61398fe653f37ca6ba7027f7c10c00b8e6ed7329a605aa738bdefd9b14930,0.0008
9cb34b081a68ebbd006bc8282d3ff772722163716748ce94774300c41976bc93,0.0008
cef6aa8e51ff1915c378bcb9c0effb4c5b9b6461904f9f7dcd84a2488d3f46b0,0.0008
9159bdb1d80f6162d918c9dedb848fbac2fc88c4dd593506ae2b7bb832dc9af3,0.0008
2d0c05efc59b2a76ffd2efd9675b2523f2fa93cbbaa32245b1266e155580f74c,0.0008
8cad46e7347b84630d81f89c4f6fb1c19aed2279576401a0bdb600163867c904,0.0008
58a6b638ffe4e3ad22b4f9c96150377edefc8d52536efd8b5fe09c156d079242,0.0008
1f229c8548c321e426571ba8bf515079f485a070f431fb7ae0088f9e881d2c09,0.0008
3852ffb6ba40bca3dc68646376e95e96849a0915db1d1c7dbac19af0109d1571,0.0008
8bbc0091cfd42533a4254a1444ac6fb3a5ee87541feba4e3d507aea2fd43e6c9,0.0008
1ffdc0a6ec46e75c496ad374359b57513471bf16e18b9b2e8d541026d2480a76,0.0008
ce4ce21acf37fa8cf5533c81447f02ebacbcbe48e9e29e38485a4f164b8095d2,0.0008
4542b8cfbce9ba717144646919b7e6235e82fb0bba2a7fd390a1fb8224ad004e,0.0008
ab11168ddbedb7b840383d03cc7556d74affdc918065f25ff315cf1231a37b18,0.0008
6d44010d2fa090312c1e1009d66a673029857c7fa3209a3bd09a9bb862912d7d,0.0008
6e37c414c23ff48146ff4e87b01899b82df2e99cae54772116b6878489aa63c5,0.0008
08f52f3acc591bdaf7f8a2c148b6925b7e60aff76bd70141214556f797c1213c,0.0008
47a9b26564b3fb831ba7ee01f8bc0c041c2fdca860534905eb563cb6747f7372,0.0008
704b5fa10ee457f3f34161a7504504144138172479dd07e063ba8ec6f5c6279b,0.0008
0f074c9e069baeb001d68ca313a7bf7d6ca751a33e75a2b82b4e313580c6a465,0.0008
55b414b69d72e7825c5e9a3c8baa450fedbbc602808a9aa06cd9472a5039117b,0.0008
91eddffd6b278d9a62960dd6fd28df678fdf3f99949a75179fd3b17e44c89e55,0.0008
942c1aaefd5439975486f63c138c8acdf364290465668e4ae72239908b186490,0.0008
945220d2f160b055bcf2bcc8bc04a66890c24090ac16342993fbb282db95186d,0.0008
74e468b7d83fef3823ba06a2391b04008391f6ad6dd32e5087d73b1890409ded,0.0008
9515b6d151299056890a62666ecf1e8de2d8edf86a1799f0cbd95b04a5b44e57,0.0008
120cf29cf457912cb0c80b4de07f1ad70ad0bf7125ece0fe8d2056edafa7c025,0.0008
d7fb078c22fc40512e2cf615741b209507893238dd16d1cfef5113f42a0c5906,0.0008
f197e991696ea7520064a053825f7f64013e629ad93cbc9d0d5d1084a45fbd12,0.0008
26c859c1c7864cec40a889787679e75528664e5338f4a0e39389b5de20e26bae,0.0008
4e2d71254b55f123ca36530b435c42282e9830f697ebd17bf02c00a9e7b3d8c5,0.0008
4f8fcbbe32c95313d19d21cffa02ccbe78ec1aca85ffb4610f9dfe7ce28cf717,0.0008
b8a941a0c33a9ba50bf1a5e52d89a86fe89cf4e931db6c98853c52cab7a84e1a,0.0008
5f2bde5eb93f6ae587005fbc23baf1dfdc81078f43e0e3d6f644d37f97027667,0.0008
332b8a5da5cdf8a3d623014147ee6a050ab80fdf0b0752e28f09074326e5430c,0.0008
b55ce5663a5fb1a827c38fbd0fc6e4f8f34b70850b5c710c763e380a3874e06a,0.0008
5f7e4cea201511e07c4ad7242c292c744f9175309494cb1642f7c194fe235e6e,0.0008
b711300c502135c578ff6ccceef4493bf6d2e955819a09553116380003de1ef1,0.0008
9aaf68d616443e52a192dbbc64d409bfce0ed260ba02473bfc968402b12587d0,0.0008
db46a1b2617a56b42d6b45c6518eebf68de4d33e32a83f1cb5d231fe4cbe7a50,0.0008
b190cca8e0689061bd404fc0a17fe990b04d0273c8d42e90d1bccdec7a39a151,0.0008
f08ccf27db34c18b23ef80cf306adc6447fef3149bed7ec2a8c473c9bc3e40e0,0.0008
5c1b9a8a3d738878d1b7805abc74da158b420d59ac931243405dc61f2a79e37f,0.0008
0d07f727286efe52d25eea1801cf395426c5ff85470a8f450f5a284f93e52e8e,0.0008
eee993068dbec7f73386c77451bf6c1ac0745d8bfd3023bc739316904b7dcb09,0.0007
090cf4784236927f3684066504b165848391aae17d1f21fb9f1c06ad852779e4,0.0007
366852e906c84532742564b2ee08c0dbd1912d739df77cb8a7f6416cb3958bd8,0.0007
dc2cfb1a0a270e26834e19e2138b82f482669afa58ae78edbc67d475e1edb201,0.0007
34f73438ff5c6726417c241e466a2b94660092ca5faefa0338b5600e32a47609,0.0007
3ccd886bad99fc06505df9f0fb0e7c5beee0912401fe935f68d660d13a70dd75,0.0007
24d08a5f491393e7189eac376e5752992ae17b10ebd15f2c9c68b5cbd76130ad,0.0007
e75b0a47e563f8053c9ab9ad0d4c65d3d0bdb9f603b04c7e3a4dd61fcc51d535,0.0007
08b910d065b5c98bb2d6bbbf6df2ae84a6b00a1f4fe994452bbaf78d5961345e,0.0007
01ddea12f7bfcf4499c3c93a2494219d51f922d86e154c58d01fa2f624f7c55e,0.0007
47442fb5b0df2143fd963024f5e06e2fc45765c2edbedd09550267c6ef07b717,0.0007
d53af645d6a33e417869f6acb72816338ace3a24d566af3cd244d258638f8e6e,0.0007
e6b58ee3faafb922377a86796ff8d6b9ccec42308cba621a066ecf9e0225316e,0.0007
d46588ae44846418e54e0a78dedd9f50e2af8849101cc260fa12fd1106ab910b,0.0007
e5d54eba7c0648a652e1d7cfe9fb052b4c441960dea3303c7f3dca913da2370d,0.0007
051290661d4e34a843832453e3b2c87fa57405da67f099b2be48293b8ac7f13d,0.0007
d06ba3ca85a3cc3c7ef01ddaead78c70108f21d9d6dea5f4f632ca62ed4b46db,0.0007
cc6c53f301efdc91d4f33feb5a70b7db680f67ae620ffee87c2461d503b2cb7d,0.0007
e98796bdd35fca898d720a5f5444ab68864ad7062533d73c2b0ab204314adc68,0.0007
359eeb64df46f133cc52015feb7467bd1f5e7a92adf1a6ed77e7cad5e7f8566a,0.0007
36a6c6b320d7ef6c885af15730c8e32c6e1aa80dcb45743a7f38adca5c01e8a9,0.0007
263514e6f03ddc7d39fa90af3e8d4af12e0b7bf2825471d61f96738534056de9,0.0007
0f01011a8d1dc56a34dc143abf86ae680a0d083e4da0a73bb6d2e58e2a346e65,0.0007
20a475bd003b60df155c34ab116e405a0f43464cb8c51c30f48739aa7e717d35,0.0007
32412fa8ef1944079069f6634626aa676d165a62afdc771e4b89f6f3253707d0,0.0007
cfa8ff729de8caa3a0935551cc8af5364a58df547c91c5fcbc8bb792c87eae3f,0.0007
eaba366f64179ac987ceb3d56b48171172504073f57e0071a161a68cb9a9746a,0.0007
e01c6d17352212809ecfa63e42b12bf0ccd62161fa4ce32d93157e72bf9c4702,0.0007
407cd0f15c8e57268f57a1cc5ce58b5d07cfc4915ce00720d877d8559f52a014,0.0007
e02259a964cec71baeb22bca62da3740aa1b74d5a6d0859f9affbc63e1902308,0.0007
d02eaa644d1a1811af557cf080ac001a5e980b6a40c11c0ca1b3dddc5329789c,0.0007
fd606095e2d718b22c14932baeeacef800d80bee8630a38b2346ac771bf15d09,0.0007
218f1e407c7a842487057a656334c9f976a2a1150adda46daee6aa5af244d35f,0.0007
f3b98ba281ef9a39baa7b6f439fee168b598de919f44cb661096c37b4aaa3ade,0.0007
06e5090f646f1d5781ecf052f11c7cba67c5f44f21691abb270689537440399b,0.0007
d049815ba9e2134560d9e04265068669ff60e17b2f9049ddce3e724a813f6b64,0.0007
bfc0c68e052e6542329b2618964794eb759ef75d7d22b38514f4239d4228c9fc,0.0007
c92230efcf6c684282da4b0ef4275818898decdad2d13d72a9958da19cf8333d,0.0007
7a7a18f4cbd8dbc2523c6eab085153c7896426204bc83e3405bd2855fbdc33a8,0.0007
60f116deb0f12679b924d8d465b4c575c4795a7852cd35ee37cd2e3105fac8f7,0.0007
57fcbfc9607598f1b345366531e1b7657c4738197882a81de925501daec8fbc4,0.0007
b5f177f3b26af2e620a006c6db07b577e82d38bf4a8c3b0a6f17e2ed7f93e493,0.0007
7dda39d27ae44a2a1d089a378b2ad449c917d0d6de50eb215abc10e0b880fef0,0.0007
8aac577e7f2fa9b2aea834e0d8360c755d0849ce5939e0c88b5e8075f593190c,0.0007
513f8b835b0dc77e9cd3ffbb0e3703674b939d0c3eb65beb6e72e2c99d671327,0.0007
a5a90b3753cbee68d57c7d7e733ccfca4f0621be69d12a421d08b63e7e6b251c,0.0007
b1d5ee09ea96146691addb63357a26614fd6ed5588d518a2931770674bee6ece,0.0007
a7882af681a0ad1180f26a8639b7ba1e5132a9cdfa2dc31f47593b6ad7e6a5fd,0.0007
a91d74b927b7c4ec84cb6488fc4e1775749b7c4b6fdec535ced74f6cf19ef65e,0.0007
71dc166880542ac6695ecf2260d2a8af4b1accf0e96d29d2f53225260c544c1b,0.0007
52d116bd863d5c48febc338c830cabe59f46d0c9c4888077df483a8ce804b316,0.0007
92e9fed540173d0e5d7d1ee74185074d4a387b32c93d8598e9c37274a67aae16,0.0007
92d11222549e23c1d3bdbc37de3338606d1bee277565ef15945320bf833e5f90,0.0007
543dc01dd4a5e373f2fd558f9a69dfd4c11d2ee01fb3b0ecc4f426798ea5dc2d,0.0007
bd75b5d4fd807be2c92911e62cf4387dedf788e09241ec7e7f852937deccab90,0.0007
bd7cedf7e73346321106e901857316940f9dc59d82e02f4728ed356a45e061fd,0.0007
a34410a0ce7057413f2a7cf21c252e24862da02917cc8b70c4cf040b4c0d1b88,0.0007
b6e42929bc52a2a58dbc92f602b606ba24a169aabc777369e5cf198b72f94c8f,0.0007
774a08267695e5b11af9dbb76c055fb0fb7aa7878783514d8a46167d606d46a3,0.0007
c7e13fc64ed76ac955088cf48c464e0ee78c1d6833fde847addfb5cc8a50576f,0.0007
7848362795e08df2c4cc7fb68433f549a4593fdb811a9d35ebb14ea616598305,0.0007
5af415e7fd9f388f1263f1ab5e7fe5ba05a59e172200acd2b9d98ca6f9e632b6,0.0007
b85c1aeb4372f0786159b6ec8fd1d71f4364133326e9c5809ecba2a02f6ae033,0.0007
7505abe4a7ffcda1059e1c154bc316c8eaf7db40a24f1a9f670f9a60e20f079d,0.0007
88e81a43df922ee0cd7c009c2366e7b67c423b797dca26f39dc4a53a8cceae04,0.0007
98be562454e439fe533190064153e5ac87236a954c7466ca605086515d4e1b3f,0.0007
788d7c9e5799465b611a32a858111bc8c0b66f8259069bc15a5734c89a6a4232,0.0007
